o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:type,dcterms:identifier,dcterms:alternative,dcterms:references,ric:hasOrHadCategory,ric:latitude,ric:longitude,gn:parentADM1,gn:population
278,https://undusting.org/edut710/admin/item/278,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רתמים,"human settlement | ישוב",710.Loc.01239,Retamim,https://www.wikidata.org/wiki/Q2889527,"Israel Location",31.05361111,34.69,"Ramat Negev Regional Council | רמת נגב",415
277,https://undusting.org/edut710/admin/item/277,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רבדים,"kibbutz | קיבוץ",710.Loc.01240,Revadim,https://www.wikidata.org/wiki/Q1011518,"Israel Location",31.7737,34.81689722,"Yoav Regional Council | יואב",653
276,https://undusting.org/edut710/admin/item/276,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רבבה,"Israeli settlement | ישוב",710.Loc.01241,Revava,https://www.wikidata.org/wiki/Q2777973,"Israel Location",32.11878333,35.12869722,"Shomron Regional Council | שומרון",2908
275,https://undusting.org/edut710/admin/item/275,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רביבים,"human settlement | קיבוץ",710.Loc.01242,Revivim,https://www.wikidata.org/wiki/Q745981,"Israel Location",31.04361389,34.72121667,"Ramat Negev Regional Council | רמת נגב",1094
274,https://undusting.org/edut710/admin/item/274,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רווחה,"moshav | מושב",710.Loc.01243,Revaha|Rewaha,https://www.wikidata.org/wiki/Q2776775,"Israel Location",31.6488,34.7331,"Shafir Regional Council | שפיר",525
273,https://undusting.org/edut710/admin/item/273,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רוויה,"moshav | מושב",710.Loc.01244,Revaya|Rewaya,https://www.wikidata.org/wiki/Q2777535,"Israel Location",32.44899722,35.4733,"Valley of Springs Regional Council | עמק המעיינות",375
272,https://undusting.org/edut710/admin/item/272,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רימונים,"Nahal settlement | האחזות נח״ל",710.Loc.01245,Rimonim|Rimmonim,https://www.wikidata.org/wiki/Q2777026,"Israel Location",31.93416667,35.34,"Judea and Samaria Area | מטה בנימין",715
271,https://undusting.org/edut710/admin/item/271,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רינתיה,"human settlement | מושב",710.Loc.01246,Rinatya|Rinnatya,https://www.wikidata.org/wiki/Q2614210,"Israel Location",32.04361111,34.92777778,"Hevel Modi'in Regional Council | חבל מודיעין",1205
270,https://undusting.org/edut710/admin/item/270,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"ראשון לציון","city | עיר",710.Loc.01247,"Rishon Lezion|Rishon Leziyyon",https://www.wikidata.org/wiki/Q201051,"Israel Location",31.95,34.8,"Rehovot sub-district",249860
269,https://undusting.org/edut710/admin/item/269,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רשפון,"moshav | מושב",710.Loc.01248,Rishpon,https://www.wikidata.org/wiki/Q2916585,"Israel Location",32.20183611,34.82322778,"Hof HaSharon Regional Council | חוף השרון",1458
268,https://undusting.org/edut710/admin/item/268,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רועי,"Israeli settlement | מושב",710.Loc.01249,Ro'i,https://www.wikidata.org/wiki/Q2888807,"Israel Location",32.24718056,35.48897222,"Bik'at HaYarden Regional Council | ערבות הירדן",175
267,https://undusting.org/edut710/admin/item/267,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"ראש העין","city | עיר",710.Loc.01250,"Rosh Haayin",https://www.wikidata.org/wiki/Q168202,"Israel Location",32.08333333,34.95,"Petah Tikva (sub-district)",56300
266,https://undusting.org/edut710/admin/item/266,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"ראש פינה","human settlement | ישוב",710.Loc.01251,"Rosh Pinna",https://www.wikidata.org/wiki/Q525649,"Israel Location",32.96908611,35.54245556,,3148
265,https://undusting.org/edut710/admin/item/265,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"ראש צורים","Israeli settlement | קיבוץ",710.Loc.01252,"Rosh Tzurim|Rosh Zurim",https://www.wikidata.org/wiki/Q2916614,"Israel Location",31.66708056,35.12569444,"Gush Etzion Regional Council | גוש עציון",933
264,https://undusting.org/edut710/admin/item/264,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רותם,"Israeli settlement",710.Loc.01253,Rotem,https://www.wikidata.org/wiki/Q2888855,"Israel Location",32.333333333333,35.516666666667,"ערבות הירדן",228.0
263,https://undusting.org/edut710/admin/item/263,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"רוח מדבר","human settlement | ישוב",710.Loc.01254,"Ruah Midbar",https://www.wikidata.org/wiki/Q20502849,"Israel Location",30.98166667,34.73333333,"רמת נגב",
262,https://undusting.org/edut710/admin/item/262,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רוחמה,"human settlement | קיבוץ",710.Loc.0061,Ruhama,https://www.wikidata.org/wiki/Q748670,"710_Locations | Israel Location",31.49667778,34.70563889,"Sha'ar HaNegev Regional Council | שער הנגב",577
261,https://undusting.org/edut710/admin/item/261,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"רומת הייב","human settlement | ישוב",710.Loc.01256,"Rumat Al-heib|Rumat Heib",https://www.wikidata.org/wiki/Q2560260,"Israel Location",32.7775,35.30722222,"Al-Batuf Regional Council | אל-בטוף",2047
260,https://undusting.org/edut710/admin/item/260,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,רומאנה,"human settlement | ישוב",710.Loc.01258,Rumana|Rummane,https://www.wikidata.org/wiki/Q2547954,"Israel Location",32.78805556,35.31055556,"Al-Batuf Regional Council | אל-בטוף",1212
259,https://undusting.org/edut710/admin/item/259,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סעד,"human settlement | קיבוץ",710.Loc.0052,Sa'ad,https://www.wikidata.org/wiki/Q2889421,"710_Locations | Israel Location",31.4704,34.5349,"Southern District | שדות נגב",846
258,https://undusting.org/edut710/admin/item/258,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סער,"kibbutz | קיבוץ",710.Loc.01260,Sa'ar,https://www.wikidata.org/wiki/Q2888787,"Israel Location",33.0285,35.1096,"Mateh Asher Regional Council | מטה אשר",780
257,https://undusting.org/edut710/admin/item/257,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סעוה,"human settlement | ישוב",710.Loc.01261,Mulada|Sa'wa,https://www.wikidata.org/wiki/Q2431762,"Israel Location",31.261275,34.97548056,"Al-Kasom Regional Council | אל קסום",1867
256,https://undusting.org/edut710/admin/item/256,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סאג'ור,"human settlement | ישוב",710.Loc.01262,Sajur,https://www.wikidata.org/wiki/Q732433,"Israel Location",32.93165,35.31958611,"Acre Subdistrict",4425
255,https://undusting.org/edut710/admin/item/255,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סח'נין,"city | עיר",710.Loc.01263,Sakhnin,https://www.wikidata.org/wiki/Q168330,"Israel Location",32.86666667,35.3,"Acre Subdistrict",31100
254,https://undusting.org/edut710/admin/item/254,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סלעית,"moshav | מושב",710.Loc.01264,Sal'it,https://www.wikidata.org/wiki/Q2890345,"Israel Location",32.2426,35.0519,"Shomron Regional Council | שומרון",1331
253,https://undusting.org/edut710/admin/item/253,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סלמה,"human settlement | ישוב",710.Loc.01265,Sallama,https://www.wikidata.org/wiki/Q2910964,"Israel Location",32.89431944,35.37063889,"Misgav Regional Council | משגב",3340
252,https://undusting.org/edut710/admin/item/252,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סמר,"kibbutz | קיבוץ",710.Loc.01266,Samar,https://www.wikidata.org/wiki/Q2889466,"Israel Location",29.8332,35.0219,"Hevel Eilot Regional Council | חבל אילות",279
251,https://undusting.org/edut710/admin/item/251,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,צנדלה,"human settlement | ישוב",710.Loc.01267,Sandala,https://www.wikidata.org/wiki/Q2916823,"Israel Location",32.51666667,35.31666667,"Gilboa Regional Council | הגלבוע",1644
250,https://undusting.org/edut710/admin/item/250,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,ספיר,"human settlement | ישוב",710.Loc.01268,Sapir|Sappir,https://www.wikidata.org/wiki/Q2888933,"Israel Location",30.6139,35.1843,"Central Arava Regional Council | הערבה התיכונה",374
249,https://undusting.org/edut710/admin/item/249,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שריד,"human settlement | קיבוץ",710.Loc.01269,Sarid,https://www.wikidata.org/wiki/Q2776946,"Israel Location",32.6631,35.2257,"Jezreel Valley Regional Council | עמק יזרעאל",851
248,https://undusting.org/edut710/admin/item/248,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סאסא,"kibbutz | קיבוץ",710.Loc.01270,Sasa,https://www.wikidata.org/wiki/Q2916550,"Israel Location",33.02689722,35.3945,"Galilee | הגליל העליון",398
247,https://undusting.org/edut710/admin/item/247,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סביון,"local council in Israel | מועצה מקומית",710.Loc.01271,Savyon,https://www.wikidata.org/wiki/Q592526,"Israel Location",32.04726111,34.87571111,"Central District",4051
246,https://undusting.org/edut710/admin/item/246,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"סואעד (כמאנה) (שבט)","human settlement | ישוב",710.Loc.01272,"Kamanneh|Sawa'id (kamane)",https://www.wikidata.org/wiki/Q2890455,"Israel Location",32.91103889,35.33869722,"Misgav Regional Council",1534
245,https://undusting.org/edut710/admin/item/245,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"סואעד (חמרייה)","human settlement | ישוב",710.Loc.01273,"Suweid Hamira|Sawa'id(hamriyye)",https://www.wikidata.org/wiki/Q2777578,"Israel Location",32.766925,35.16815833,"Jezreel Valley Regional Council | עמק יזרעאל",159
244,https://undusting.org/edut710/admin/item/244,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"סייד (שבט)","human settlement | ישוב",710.Loc.01274,Sayyid,https://www.wikidata.org/wiki/Q20307166,"Israel Location",14.04972222,45.255,"At Taffah District",
243,https://undusting.org/edut710/admin/item/243,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדי אברהם","moshav | מושב",710.Loc.0066,"Sdei Avraham|Sede Avraham",https://www.wikidata.org/wiki/Q2889558,"710_Locations | Israel Location",31.2127,34.3363,"Eshkol Regional Council | אשכול",341
242,https://undusting.org/edut710/admin/item/242,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה בוקר","human settlement | קיבוץ",710.Loc.01276,"Sde Boker|Sede Boqer",https://www.wikidata.org/wiki/Q1026531,"Israel Location",30.868889,34.7925,"Ramat Negev Regional Council | רמת נגב",440
241,https://undusting.org/edut710/admin/item/241,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה דוד","moshav | מושב",710.Loc.0063,"Sde David|Sede Dawid",https://www.wikidata.org/wiki/Q2405498,"710_Locations | Israel Location",31.57686389,34.68386944,"Lakhish Regional Council | לכיש",378
240,https://undusting.org/edut710/admin/item/240,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה אליעזר","moshav | מושב",710.Loc.01278,"Sde Eliezer|Sede Eli'ezer",https://www.wikidata.org/wiki/Q2888982,"Israel Location",33.0452,35.564,"Mevo'ot HaHermon Regional Council | מבואות החרמון",811
239,https://undusting.org/edut710/admin/item/239,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה אליהו","human settlement | קיבוץ",710.Loc.01279,"Sde Eliyahu|Sede Eliyyahu",https://www.wikidata.org/wiki/Q2889873,"Israel Location",32.44019722,35.515,"Valley of Springs Regional Council | עמק המעיינות",686
238,https://undusting.org/edut710/admin/item/238,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדי חמד","moshav | מושב",710.Loc.01280,"Sdei Hemed|Sede Hemed",https://www.wikidata.org/wiki/Q2917993,"Israel Location",32.1599,34.9427,"Drom HaSharon Regional Council | דרום השרון",1019
237,https://undusting.org/edut710/admin/item/237,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה אילן","moshav | מושב",710.Loc.01281,"Sde Ilan|Sede Ilan",https://www.wikidata.org/wiki/Q2776831,"Israel Location",32.74833333,35.42333333,"Lower Galilee Regional Council | הגליל התחתון",648
236,https://undusting.org/edut710/admin/item/236,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה משה","moshav | מושב",710.Loc.01282,"Sde Moshe|Sede Moshe",https://www.wikidata.org/wiki/Q2888798,"Israel Location",31.6106,34.80219722,"Lakhish Regional Council | לכיש",736
235,https://undusting.org/edut710/admin/item/235,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה נחום","kibbutz | קיבוץ",710.Loc.01283,"Sde Nahum|Sede Nahum",https://www.wikidata.org/wiki/Q2916809,"Israel Location",32.5253,35.48179722,"Valley of Springs Regional Council | עמק המעיינות",569
234,https://undusting.org/edut710/admin/item/234,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה נחמיה","kibbutz | קיבוץ",710.Loc.01284,"Sde Nehemia|Sede Nehemya",https://www.wikidata.org/wiki/Q2777785,"Israel Location",33.18679722,35.62239722,"Upper Galilee Regional Council | הגליל העליון",1272
233,https://undusting.org/edut710/admin/item/233,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה ניצן","moshav | מושב",710.Loc.0064,"Sde Nitzan|Sede Nizzan",https://www.wikidata.org/wiki/Q2890113,"710_Locations | Israel Location",31.22929722,34.42009722,"Eshkol Regional Council | אשכול",318
232,https://undusting.org/edut710/admin/item/232,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדי תרומות","moshav | מושב",710.Loc.01286,"Sdei Trumot|Sede Terumot",https://www.wikidata.org/wiki/Q2890744,"Israel Location",32.44019722,35.48599722,"Valley of Springs Regional Council | עמק המעיינות",433
231,https://undusting.org/edut710/admin/item/231,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה עוזיהו","moshav | מושב",710.Loc.01287,"Sde Uziyahu|Sede Uzziyyahu",https://www.wikidata.org/wiki/Q2316326,"Israel Location",31.75616111,34.677025,"Be'er Tuvia Regional Council | באר טוביה",1571
230,https://undusting.org/edut710/admin/item/230,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה ורבורג","moshav | מושב",710.Loc.01288,"Sde Warburg|Sede Warburg",https://www.wikidata.org/wiki/Q263306,"Israel Location",32.20361111,34.90722222,"Drom HaSharon Regional Council | דרום השרון",1436
229,https://undusting.org/edut710/admin/item/229,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה יעקב","moshav | מושב",710.Loc.01289,"Sde Ya'akov|Sede Ya'aqov",https://www.wikidata.org/wiki/Q2917084,"Israel Location",32.6968,35.1411,"Jezreel Valley Regional Council | עמק יזרעאל",1103
228,https://undusting.org/edut710/admin/item/228,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה יצחק","moshav | מושב",710.Loc.01290,"Sde Yitzhak|Sede Yizhaq",https://www.wikidata.org/wiki/Q2888633,"Israel Location",32.4039,34.9945,"Menashe Regional Council | מנשה",704
227,https://undusting.org/edut710/admin/item/227,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה יואב","kibbutz | קיבוץ",710.Loc.01291,"Sde Yoav|Sede Yo'av",https://www.wikidata.org/wiki/Q2916676,"Israel Location",31.64349722,34.68139722,"Yoav Regional Council | יואב",442
226,https://undusting.org/edut710/admin/item/226,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדה צבי","human settlement | מושב",710.Loc.0065,"Sde Tzvi|Sede Zevi",https://www.wikidata.org/wiki/Q927921,"710_Locations | Israel Location",31.44879722,34.7126,"Merhavim Regional Council | מרחבים",588
225,https://undusting.org/edut710/admin/item/225,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שדרות,"city | עיר",710.Loc.0067,Sderot|Sederot,https://www.wikidata.org/wiki/Q123196,"710_Locations | Israel Location",31.525,34.59694444,"Ashkelon Subdistrict|Southern District",23090
224,https://undusting.org/edut710/admin/item/224,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדות מיכה","moshav | מושב",710.Loc.01295,"Sdot Micha|Sedot Mikha",https://www.wikidata.org/wiki/Q2919851,"Israel Location",31.72139722,34.9209,"Mateh Yehuda Regional Council | מטה יהודה",376
223,https://undusting.org/edut710/admin/item/223,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדות ים","kibbutz | קיבוץ",710.Loc.01296,"Sdot Yam|Sedot Yam",https://www.wikidata.org/wiki/Q1325255,"Israel Location",32.49069722,34.89289722,"Hof HaCarmel Regional Council | חוף הכרמל",1096
222,https://undusting.org/edut710/admin/item/222,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שגב-שלום,"human settlement | ישוב",710.Loc.01297,"Shaqib Al-salam|Segev-shalom",https://www.wikidata.org/wiki/Q2633019,"Israel Location",31.19611111,34.83777778,"Beersheba Subdistrict",10936
221,https://undusting.org/edut710/admin/item/221,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סגולה,"moshav | מושב",710.Loc.01298,Sgula|Segula,https://www.wikidata.org/wiki/Q2778083,"Israel Location",31.6703,34.77969722,"Yoav Regional Council | יואב",689
220,https://undusting.org/edut710/admin/item/220,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שניר,"kibutz | קיבוץ",710.Loc.01299,Snir,https://www.wikidata.org/wiki/Q2777017,"Israel Location",33.2404,35.677797222222,"Upper Galilee Regional Council | הגליל העליון",544
219,https://undusting.org/edut710/admin/item/219,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שעב,"local council in Israel | מועצה מקומית",710.Loc.01300,Sha'ab,https://www.wikidata.org/wiki/Q2655669,"Israel Location",32.88888889,35.23694444,"Acre Subdistrict",7381
218,https://undusting.org/edut710/admin/item/218,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שעל,"moshav | מושב",710.Loc.01301,Sha'al,https://www.wikidata.org/wiki/Q2909442,"Israel Location",33.1167,35.7184,"Golan Regional Council | גולן",256
217,https://undusting.org/edut710/admin/item/217,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שעלבים,"kibbutz | קיבוץ",710.Loc.01302,Sha'alvim,https://www.wikidata.org/wiki/Q960557,"Israel Location",31.8687,34.98519722,"Gezer Regional Council | גזר",1886
216,https://undusting.org/edut710/admin/item/216,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שער אפרים","moshav | מושב",710.Loc.01303,"Sha'ar Efraim|Sha'ar Efrayim",https://www.wikidata.org/wiki/Q2920107,"Israel Location",32.2886,34.9981,"Lev HaSharon Regional Council | לב השרון",1956
215,https://undusting.org/edut710/admin/item/215,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שער העמקים","kibbutz | קיבוץ",710.Loc.01304,"Sha'ar Haamakim|Sha'ar Haamaqim",https://www.wikidata.org/wiki/Q135484,"Israel Location",32.72194444,35.11166667,"Zevulun Regional Council | זבולון",746
214,https://undusting.org/edut710/admin/item/214,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שער הגולן","kibbutz | קיבוץ",710.Loc.01305,"Sha'ar Hagolan",https://www.wikidata.org/wiki/Q731831,"Israel Location",32.6865,35.60329722,"Emek HaYarden Regional Council | עמק הירדן",570
213,https://undusting.org/edut710/admin/item/213,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שער מנשה","human settlement | ישוב",710.Loc.01306,"Sha'ar Menashe",https://www.wikidata.org/wiki/Q166862,"Israel Location",32.45,35.01666667,"Menashe Regional Council | מנשה",574
212,https://undusting.org/edut710/admin/item/212,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שער שומרון","industrial zone | אזור תעשייתי",710.Loc.01307,"שער שומרון|Sha'ar Shomron",https://www.wikidata.org/wiki/Q107476198,"Israel Location",,,"West Bank",
211,https://undusting.org/edut710/admin/item/211,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדמות דבורה","moshav | מושב",710.Loc.01308,"Shadmot Dvora|Shadmot Devora",https://www.wikidata.org/wiki/Q2888594,"Israel Location",32.69722222,35.43388889,"Lower Galilee Regional Council | הגליל התחתון",656
210,https://undusting.org/edut710/admin/item/210,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שדמות מחולה","Israeli settlement | מושב",710.Loc.01309,"Shadmot Mehola",https://www.wikidata.org/wiki/Q2889103,"Israel Location",32.34827222,35.53325,"Bik'at HaYarden Regional Council | ערבות הירדן",677
209,https://undusting.org/edut710/admin/item/209,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שפיר,"moshav | מושב",710.Loc.01310,Shafir,https://www.wikidata.org/wiki/Q2777322,"Israel Location",31.69666667,34.72861111,"Shafir Regional Council | שפיר",842
208,https://undusting.org/edut710/admin/item/208,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שחר,"moshav | מושב",710.Loc.01311,Shahar,https://www.wikidata.org/wiki/Q2888794,"Israel Location",31.6186,34.72429722,"Lakhish Regional Council | לכיש",838
207,https://undusting.org/edut710/admin/item/207,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שחרות,"community settlement | ישוב קהילתי",710.Loc.01312,Shaharut,https://www.wikidata.org/wiki/Q2889363,"Israel Location",29.90459722,34.99969722,"Hevel Eilot Regional Council | חבל אילות",130
206,https://undusting.org/edut710/admin/item/206,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שלווה במדבר","youth village | כפר נוער",710.Loc.01313,"Shalva Bamidbar",https://www.wikidata.org/wiki/Q20502904,"Israel Location",30.83327778,34.73655556,"Ramat Negev Regional Council | רמת נגב",
205,https://undusting.org/edut710/admin/item/205,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שלווה,"moshav | מושב",710.Loc.01314,Shalva|Shalwa,https://www.wikidata.org/wiki/Q2776748,"Israel Location",31.56361111,34.76805556,"Shafir Regional Council | שפיר",430
204,https://undusting.org/edut710/admin/item/204,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שמרת,"kibbutz | קיבוץ",710.Loc.01315,Shomrat|Shamerat,https://www.wikidata.org/wiki/Q2888762,"Israel Location",32.9512,35.09559722,"Mateh Asher Regional Council | מטה אשר",455
203,https://undusting.org/edut710/admin/item/203,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שמיר,"human settlement | קיבוץ",710.Loc.01316,Shamir,https://www.wikidata.org/wiki/Q2889024,"Israel Location",33.16539722,35.66069722,"Upper Galilee Regional Council | הגליל העליון",920
202,https://undusting.org/edut710/admin/item/202,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שני,,710.Loc.01317,Shani,,"Israel Location",,,"הר חברון",
201,https://undusting.org/edut710/admin/item/201,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שקד,"Israeli settlement | ישוב",710.Loc.01318,Shaked|Shaqed,https://www.wikidata.org/wiki/Q2889286,"Israel Location",32.47319722,35.16899722,"Shomron Regional Council | שומרון",1081
200,https://undusting.org/edut710/admin/item/200,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שרונה,"moshav | מושב",710.Loc.01319,Sharona,https://www.wikidata.org/wiki/Q2888623,"Israel Location",32.72666667,35.46666667,"Lower Galilee Regional Council | הגליל התחתון",570
199,https://undusting.org/edut710/admin/item/199,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שרשרת,"moshav | מושב",710.Loc.01320,Sharsheret,https://www.wikidata.org/wiki/Q2890565,"Israel Location",31.40449722,34.60329722,"Sdot Negev Regional Council | שדות נגב",293
198,https://undusting.org/edut710/admin/item/198,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שבי דרום","human settlement | ישוב",710.Loc.01321,"Shave Darom",https://www.wikidata.org/wiki/Q7057705,"Israel Location",31.465934,34.638659,"Merhavim Regional Council | מרחבים",405
197,https://undusting.org/edut710/admin/item/197,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שבי שומרון","Israeli settlement | ישוב",710.Loc.01322,"Shavei Shomron|Shave Shomeron",https://www.wikidata.org/wiki/Q325876,"Israel Location",32.26405556,35.18493889,"Judea and Samaria Area | שומרון",977
196,https://undusting.org/edut710/admin/item/196,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שבי ציון","village | מושב שיתופי",710.Loc.01323,"Shavei Tzion|Shave Ziyyon",https://www.wikidata.org/wiki/Q571191,"Israel Location",32.97959722,35.0822,"Mateh Asher Regional Council | מטה אשר",1205
195,https://undusting.org/edut710/admin/item/195,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שאר ישוב","moshav | מושב",710.Loc.01324,"She'ar Yashuv",https://www.wikidata.org/wiki/Q2890054,"Israel Location",33.2263,35.64659722,"Mevo'ot HaHermon Regional Council | מבואות החרמון",644
194,https://undusting.org/edut710/admin/item/194,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שדמה,"moshav | מושב",710.Loc.01325,Shdema|Shedema,https://www.wikidata.org/wiki/Q2778352,"Israel Location",31.8303,34.74119722,"Gederot Regional Council | גדרות",604
193,https://undusting.org/edut710/admin/item/193,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שפרעם,"city | עיר",710.Loc.01326,Shefa-amr|Shefar'am,https://www.wikidata.org/wiki/Q990657,"Israel Location",32.80555556,35.16944444,"Acre Subdistrict",41600
192,https://undusting.org/edut710/admin/item/192,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שפיים,"human settlement | קיבוץ",710.Loc.01327,Shefayim,https://www.wikidata.org/wiki/Q2915514,"Israel Location",32.2169,34.82459722,"Hof HaSharon Regional Council | חוף השרון",1346
191,https://undusting.org/edut710/admin/item/191,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שפר,"moshav | מושב",710.Loc.01328,Shefer,https://www.wikidata.org/wiki/Q2776819,"Israel Location",32.944,35.4361,"Merom HaGalil Regional Council | מרום הגליל",361
190,https://undusting.org/edut710/admin/item/190,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שייח' דנון","human settlement | ישוב",710.Loc.01329,"Sheikh Danun|Sheikh Dannun",https://www.wikidata.org/wiki/Q135434,"Israel Location",32.99160278,35.14784444,"Mateh Asher Regional Council | מטה אשר",2887
189,https://undusting.org/edut710/admin/item/189,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שכניה,"human settlement | ישוב",710.Loc.01330,Shekhanya,https://www.wikidata.org/wiki/Q2890298,"Israel Location",32.8479,35.24799722,"Misgav Regional Council | משגב",740
188,https://undusting.org/edut710/admin/item/188,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שלומי,"human settlement | ישוב",710.Loc.01331,Shlomi|Shelomi,https://www.wikidata.org/wiki/Q135421,"Israel Location",33.08333333,35.15,"Acre Subdistrict",6172
