File,dcterms:identifier,status,omeka.walls,Location,OmekaIDLocation,LocationsHarpz,harpaz.location,harpas.death.location,note,name yael,harpaz id_,harpaz first and last name,id from btl,Name btl,facet
authorities-edut710-dead-kidnapped.csv,Per.710.00864,,2642,פסטיבל נובה,6,פסטיבל נובה; אמבולנס,פסטיבל נובה; אמבולנס,פסטיבל נובה; אמבולנס,,רות פרץ,hrpz:825,רות פרץ,btl:43950,רות פרץ,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00863,,2641,שדרות,225,שדרות,שדרות,שדרות,,חיים אשרף,hrpz:1164,חיים אשרף,btl:44053,חיים אשרף,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00862,,2640,פסטיבל נובה,6,פסטיבל נובה; בר,פסטיבל נובה; בר,פסטיבל נובה; בר,,דני דניאל ברסלבסקי,hrpz:1550,דניאל ברסלבסקי,btl:44056,דני דניאל ברסלבסקי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00861,,2639,פסטיבל נובה,6,פסטיבל נובה; בר,פסטיבל נובה; בר,פסטיבל נובה; בר,,קרינה אלה דוידוב,hrpz:1549,קרינה דוידוב,btl:44057,קרינה אלה דוידוב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00860,,2638,צומת שער הנגב,1285,צומת שער הנגב,צומת שער הנגב,צומת שער הנגב,,דמיטרי סורוקין,hrpz:1607,דמיטרי סורוקין,btl:43374,דמיטרי סורוקין,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00859,,2637,פסטיבל נובה,6,כביש שער הנגב מפלסים,כביש שער הנגב מפלסים,כביש שער הנגב מפלסים,,שלמה אלפסי,hrpz:1595,שלמה אלפסי,btl:43707,שלמה אלפסי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00858,,2636,שדרות,225,שדרות,שדרות,שדרות,,מאיר מלכה,hrpz:1167,מאיר מלכה,btl:44038,מאיר מלכה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00856,,2634,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,טל שלו,hrpz:613,טל שלו,,טל שלו,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00855,,2633,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,דוד שלו,hrpz:612,דוד שלו,,דוד שלו,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00854,,2632,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,רם שלום,hrpz:1528,רם שלום,btl:43918,רם שלום,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00853,,2631,שדרות,225,שדרות,שדרות,שדרות,,מיכאל אברמוב,hrpz:1162,מיכאל אברמוב,btl:44054,מיכאל אברמוב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00852,,2630,שדרות,225,שדרות,שדרות,שדרות,,מאירי זוהר,hrpz:1168,זוהר מאירי,btl:44052,מאירי זוהר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00851,,2629,צומת שער הנגב,1285,צומת שער הנגב,צומת שער הנגב,צומת שער הנגב,שם משפחה אחר אצל הרפז ובטלא,מיכאל מוזרקוב,hrpz:1597,מיכאל מורזאחנוב,btl:44059,מיכאל מוזרקוב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00850,,2628,צומת גמה,1306,צומת גמה,צומת גמה,צומת גמה,,ויטלי לוגבינצ'נקו,hrpz:1596,ויטלי לוגבינצ׳נקו,btl:44067,ויטלי לוגבינצ'נקו,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00848,,2626,כיסופים,666,כיסופים,כיסופים,כיסופים,,אוון איירמנדי סיזר,hrpz:383,איוון אלרמנדי סיזר,btl:44077,אוון איירמנדי סיזר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00847,,2625,כיסופים,666,כיסופים,כיסופים,כיסופים,,דפנה גרקוביץ',hrpz:1314,דפנה גרקוביץ׳,btl:44076,דפנה גרקוביץ',יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00846,,2624,בארי,1135,בארי,בארי,בארי,,יונה פריקר,hrpz:1479,יונה פריקר,btl:44072,יונה פריקר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00844,,2622,בארי,1135,בארי,בארי,בארי,,אילה איילוס חצרוני,hrpz:155,איילה חצרוני,btl:44055,אילה איילוס חצרוני,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00843,,2621,בארי,1135,בארי,בארי,בארי,,ינאי חצרוני,hrpz:152,ינאי חצרוני הלר,btl:43616,ינאי חצרוני,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00842,,2620,בארי,1135,בארי,בארי,בארי,,ליאל חצרוני,hrpz:158,ליאל חצרוני הלר,btl:44071,ליאל חצרוני,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00840,,2618,צומת גמה,1306,צומת גמה,צומת גמה,צומת גמה,,אולג ליפשיץ,hrpz:1610,אולג ליפשיץ,btl:44068,אולג ליפשיץ,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00838,,2616,בארי,1135,בארי,בארי,בארי,,ויויאן סילבר,hrpz:1330,ויויאן סילבר,btl:44073,ויויאן סילבר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00837,,2615,חוף זיקים,1288,חוף זיקים,חוף זיקים,חוף זיקים,,ולדימיר ז'וקוב,hrpz:1261,ולדימיר ז׳וקוב,btl:44066,ולדימיר ז'וקוב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00836,,2614,שדרות,225,שדרות,שדרות,שדרות,,אדם ברימה,hrpz:1698,אדם ברימה,,אדם ברימה,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00835,,2613,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,סטה הומסורן,hrpz:1686,סטה הומסורן,btl:44107,סטה הומסורן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00834,,2612,עלומים,1217,עלומים,עלומים,עלומים,,צ'רקפאן דיאותאיסונג,hrpz:1678,גקפאמן דיאוטציסונג,btl:44033,צ'רקפאן דיאותאיסונג,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00833,,2611,עלומים,1217,עלומים,עלומים,עלומים,,קרייסורן טומיומה,hrpz:1685,קראיסורן טומיומה,btl:44110,קרייסורן טומיומה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00832,,2610,,,,,,,תיאנצ'אי יודתונגדי,,,,תיאנצ'אי יודתונגדי,אין בטל ואין הרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00831,,2609,עלומים,1217,עלומים,עלומים,עלומים,,דואה סאייאן,hrpz:1684,,btl:44101,דואה סאייאן,אין בטל ואין הרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00830,,2608,תלמי אליהו,153,תלמי אליהו,תלמי אליהו,תלמי אליהו,,פונגפט סוצ'רט,hrpz:1724,פונגפט סוצ׳אט,btl:43400,פונגפט סוצ'רט,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00829,,2607,עלומים,1217,עלומים,עלומים,עלומים,,תוואטצ'אי סייטאו,hrpz:1683,טאואטשי סטאו,btl:44102,תוואטצ'אי סייטאו,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00828,,2606,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,סריוט פנקיטוואניטצ'ארון,hrpz:1689,סאראיוט פנקיטואנטארו,btl:44104,סריוט פנקיטוואניטצ'ארון,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00827,,2605,,,,,,,פאטי קיאטיסק,,,btl:44109,פאטי קיאטיסק,יש התאמה רק לבטל
authorities-edut710-dead-kidnapped.csv,Per.710.00826,,2604,כיסופים,666,כיסופים,כיסופים,כיסופים,,ארנתיט קייסון,hrpz:1687,קייסין ארנתין,btl:43357,ארנתיט קייסון,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00825,,2603,ניר עוז,422,,,,,צ'איה רקסאנון,,,btl:44032,צ'איה רקסאנון,יש התאמה רק לבטל
authorities-edut710-dead-kidnapped.csv,Per.710.00824,,2602,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,פאפונתנאי פונגקרואה,hrpz:2019,פפונתנאי פונגקרואה,btl:44108,פאפונתנאי פונגקרואה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00823,,2601,עלומים,1217,עלומים,עלומים,עלומים,,סומצ'אי סאייאנג,hrpz:1681,סומאצי סייאנג,btl:44106,סומצ'אי סאייאנג,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00822,נחטפו ונרצחו,2600,בארי,1135,"עזה; סמוך לביה""ח שיפא",בארי,"עזה; מבנה סמוך לביה""ח שיפא",,יהודית וייס,hrpz:183,יהודית וייס,btl:44074,יהודית וייס,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00821,,2599,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,קלמנס מטנגה,hrpz:1682,קלמנס מטנג ה,btl:44136,קלמנס מטנגה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00820,,2598,,,,,,אין באף רשימה,פרחה איפרגן,,,,פרחה איפרגן,אין בטל ואין הרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00819,,2597,,,,,,קיימת ברשימה shmot אבל לא ברשימה הכללית של הרפז. אין בהארץ גם.,שולמית מרנשטין,,,,שולמית מרנשטין,אין בטל ואין הרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00818,,2596,אזור מפלסים,1316,אזור מפלסים,סמוך למפלסים,סמוך למפלסים,,מארק מרדכי פרץ,hrpz:1473,מארק פרץ,btl:44041,מארק מרדכי פרץ,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00817,,2595,פסטיבל נובה,6,,,,,אורן אהרון ואקנין,,,,אורן אהרון ואקנין,אין בטל ואין הרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00816,,2594,שדרות,225,שדרות,שדרות,שדרות,,נטליה דמידובה,hrpz:2015,נטליה דמידובה,btl:44062,נטליה דמידובה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00815,,2593,שדרות,225,שדרות,שדרות,שדרות,,דלי זואו,hrpz:1700,דלי זואו,btl:44050,דלי זואו,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00814,,2592,שדרות,225,שדרות,שדרות,שדרות,,זישון וון,hrpz:1701,ג׳יסהון וון,btl:44049,זישון וון,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00813,,2591,שדרות,225,שדרות,שדרות,שדרות,,שי זנהונג,hrpz:1702,שי זנהונג,btl:44051,שי זנהונג,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00812,,2590,שדרות,225,שדרות,שדרות,שדרות,,גויטום גברהיווט,hrpz:1697,גויטום גברהיווט,,גויטום גברהיווט,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00811,,2589,פסטיבל נובה,6,פסטיבל נובה; אמבולנס,פסטיבל נובה; אמבולנס,פסטיבל נובה; אמבולנס,,שני גבאי,hrpz:751,שני גבאי,btl:44094,שני גבאי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00805,נחטפו ונרצחו,2583,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,אביב אצילי,hrpz:546,אביב אצילי,,אביב אצילי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00802,נחטפו ונרצחו,2580,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,מיה גורן,hrpz:569,מיה גורן,btl:44085,מיה גורן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00801,נחטפו ונרצחו,2579,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,רונן אנגל,hrpz:543,רונן אנגל,btl:44086,רונן אנגל,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00797,,2575,בארי,1135,בארי,בארי,בארי,,עופרה קידר,hrpz:1601,עופרה קידר,btl:44075,עופרה קידר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00796,נחטפו ונרצחו,2574,פסטיבל נובה,6,בארי,בארי,בארי,,יונתן סמרנו,hrpz:1326,יונתן סמרנו,btl:44092,יונתן סמרנו,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00795,,2573,,,,,,,תינוקת בת יומה,,,,תינוקת בת יומה,אין בטל ואין הרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00791,נחטפו ונרצחו,2569,אנדרטת חץ שחור,1326,אנדרטת חץ שחור,אנדרטת חץ שחור,אנדרטת חץ שחור,,איתן לוי,hrpz:98,איתן לוי,btl:44113,איתן לוי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00790,נחטפו ונרצחו,2568,פסטיבל נובה,6,אזור מפלסים,סמוך למפלסים,סמוך למפלסים,,עדן זכריה,hrpz:968,עדן זכריה,btl:44115,עדן זכריה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00789,נחטפו ונרצחו,2567,ניר יצחק,419,ניר יצחק,ניר יצחק,ניר יצחק,,טל חיימי,hrpz:653,טל חיימי,,טל חיימי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00788,נחטפו ונרצחו,2566,נחל עוז,491,נחל עוז,נחל עוז,נחל עוז,,ג'ושוע לואיטו מולל,hrpz:1694,ג׳ושוע מולל,btl:44117,ג'ושוע לואיטו מולל,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00787,נחטפו ונרצחו,2565,פסטיבל נובה,6,ג'באליה,פסטיבל נובה,ג'באליה,,אליה טולדנו,hrpz:878,אליה טולדנו,btl:44118,אליה טולדנו,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00783,נחטפו ונרצחו,2561,פסטיבל נובה,6,מטע סמוך לבארי,מטע סמוך לבארי,מטע סמוך לבארי,,ענבר הימן,hrpz:767,ענבר היימן,btl:44122,ענבר הימן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.00782,,2560,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,עידו אדרי,hrpz:737,עידו אדרי,,עידו אדרי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00737,,2515,רצועת עזה,1356,דרום רצועת עזה,דרום רצועת עזה,דרום רצועת עזה,,ארי יחיאל זנילמן,hrpz:2167,ארי זנילמן,,ארי יחיאל זנילמן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00736,,2514,רצועת עזה,1356,דרום רצועת עזה,דרום רצועת עזה,דרום רצועת עזה,,אליה יאנובסקי,hrpz:2166,אליה יאנובסקי,,אליה יאנובסקי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00735,,2513,רצועת עזה,1356,דרום רצועת עזה,דרום רצועת עזה,דרום רצועת עזה,,רומן ברונשטיין,hrpz:2165,רומן ברונשטיין,,רומן ברונשטיין,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00734,,2512,עוטף עזה,,תאונת דרכים בעוטף עזה,תאונת דרכים בעוטף עזה,תאונת דרכים בעוטף עזה,,גל בכר,hrpz:2164,גל בכר,,גל בכר,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00733,,2511,רצועת עזה,1356,דרום רצועת עזה,דרום רצועת עזה,דרום רצועת עזה,,אביתר כהן,hrpz:2163,אביתר כהן,,אביתר כהן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00732,,2510,רצועת עזה,1356,דרום רצועת עזה,דרום רצועת עזה,דרום רצועת עזה,,איתי פרי,hrpz:2162,איתי פרי,,איתי פרי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00731,,2509,רצועת עזה,1356,דרום רצועת עזה,דרום רצועת עזה,דרום רצועת עזה,,גדעון אילני,hrpz:2161,גדעון אילני,,גדעון אילני,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00730,,2508,רצועת עזה,1356,צפון רצועת עזה,צפון רצועת עזה,צפון רצועת עזה,,נתנאל מנחם איתן,hrpz:2160,נתנאל איתן,,נתנאל מנחם איתן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00700,נחטפו ונרצחו,2478,נירים,417,נירים,נירים,נירים,,אסף חממי,hrpz:1668,אסף חממי,,אסף חממי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00699,נחטפו ונרצחו,2477,בין ניר עוז לגבול,1322,בין ניר עוז לגבול,בין ניר עוז לגבול,בין ניר עוז לגבול,,שקד דהן,hrpz:1666,שקד דהן,,שקד דהן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00698,נחטפו ונרצחו,2476,נירים,417,נירים,נירים,נירים,,קיריל ברודסקי,hrpz:1665,קיריל ברודסקי,,קיריל ברודסקי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00697,נחטפו ונרצחו,2475,נירים,417,נירים,נירים,נירים,,תומר יעקב אחימס,hrpz:1664,תומר אחימס,,תומר יעקב אחימס,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00656,,2434,מוצב נחל עוז,1283,מוצב נחל עוז,מוצב נחל עוז,מוצב נחל עוז,,רוני אשל,hrpz:1313,רוני אשל,,רוני אשל,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00643,,2421,מוצב נחל עוז,1283,מוצב נחל עוז,מוצב נחל עוז,מוצב נחל עוז,,ים גלס,hrpz:1495,ים גלס,,ים גלס,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00615,,2393,,,,,,,יאיר זלוף,hrpz:1297,יאיר זלוף,,יאיר זלוף,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00613,,2391,מוצב נחל עוז,1283,מוצב נחל עוז,מוצב נחל עוז,מוצב נחל עוז,,שיראל חיים פור,hrpz:1394,שיראל חיים פור,,שיראל חיים פור,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00611,נחטפו ונרצחו,2389,אזור מפלסים,1316,אזור מפלסים,סמוך למפלסים,סמוך למפלסים,,זיו דדו,hrpz:1703,דדו זיו,,זיו דדו,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00608,,2386,נחל עוז,491,נחל עוז,נחל עוז,נחל עוז,,רן פוסלושני,hrpz:423,רן פוסלושני,,רן פוסלושני,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00607,,2385,בארי,1135,בארי,בארי,בארי,,איתי יהושע,hrpz:186,איתי יהושע,,איתי יהושע,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00606,,2384,בארי,1135,בארי,בארי,בארי,,אריק קראוניק,hrpz:97,אריה קראוניק,,אריק קראוניק,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00605,,2383,נתיב העשרה,458,נתיב העשרה,נתיב העשרה,נתיב העשרה,,אורן שטרן,hrpz:513,אורן שטרן,,אורן שטרן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00604,,2382,בארי,1135,בארי,בארי,בארי,,חגי אבני,hrpz:35,חגי אבני,,חגי אבני,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00603,,2381,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,אופיר ליבשטיין,hrpz:327,אופיר ליבשטין,,אופיר ליבשטיין,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00602,,2380,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,טל אילון,hrpz:299,טל אילון,,טל אילון,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00601,,2379,מחנה עופר,1312,מזרחית למחנה עופר,מזרחית למחנה עופר,מזרחית למחנה עופר,,יובל גבאי,hrpz:226,יובל גבאי,,יובל גבאי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00600,,2378,בארי,1135,בארי,בארי,בארי,,איתן חדד,hrpz:80,איתן חדד,,איתן חדד,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00599,,2377,סופה,161,סופה,סופה,סופה,,אופיר ארז,hrpz:1175,אופיר ארז,,אופיר ארז,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00598,,2376,מוצב הבית הלבן,1308,מוצב הבית הלבן,מוצב הבית הלבן,מוצב הבית הלבן,,שלו דגן,hrpz:669,שלו דגן,,שלו דגן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00597,,2375,צומת מעון,1305,צומת מעון,צומת מעון,צומת מעון,,אופיר מרדכי ירון,hrpz:400,אופיר ירון,,אופיר מרדכי ירון,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00596,,2374,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,נדב עמיקם,hrpz:290,נדב עמיקם,,נדב עמיקם,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00595,,2373,ניר יצחק,419,ניר יצחק,ניר יצחק,ניר יצחק,,בועז אברהם,hrpz:651,בועז אברהם,,בועז אברהם,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00594,,2372,נתיב העשרה,458,נתיב העשרה,נתיב העשרה,נתיב העשרה,,עמית וקס,hrpz:529,עמית וקס,,עמית וקס,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00593,,2371,מחנה זיקים,1295,מחנה זיקים,מחנה זיקים,מחנה זיקים,,עידו קסלסי,hrpz:1638,עידו קסלסי,,עידו קסלסי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00592,,2370,פסטיבל נובה,6,מיגונית בצומת רעים (מזרח),מיגונית בצומת רעים (מזרח),מיגונית בצומת רעים (מזרח),,ליאל ויינשטיין,hrpz:1507,ליאל ויינשטיין,,ליאל ויינשטיין,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00590,,2368,מוצב נחל עוז,1283,מוצב נחל עוז,מוצב נחל עוז,מוצב נחל עוז,,דניאל ראשד,hrpz:1461,דניאל ראשד,,דניאל ראשד,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00589,,2367,עין השלושה,986,עין השלושה,עין השלושה,עין השלושה,,רם נגבי,hrpz:204,רם נגבי,,רם נגבי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00588,,2366,ניר יצחק,419,ניר יצחק,ניר יצחק,ניר יצחק,,ירון שחר,hrpz:660,ירון שחר,,ירון שחר,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00587,,2365,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,אופיר שושני,hrpz:338,אופיר שושני,,אופיר שושני,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00586,,2364,חולית,807,חולית,חולית,חולית,,אברהם גבריאל קורין,hrpz:276,אברהם קורין,,אברהם גבריאל קורין,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00585,,2363,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,אורי רוסו,hrpz:337,אורי רוסו,,אורי רוסו,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00582,,2360,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,שחר אביאני,hrpz:291,שחר אביאני,,שחר אביאני,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00581,,2359,ניר יצחק,419,ניר יצחק,ניר יצחק,ניר יצחק,,אופק ארזי,hrpz:650,אופק ארזי,,אופק ארזי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00580,,2358,פסטיבל נובה,6,אזור מפלסים,סמוך למפלסים,סמוך למפלסים,,אליסף בן פורת,hrpz:1082,אליסף בן פורת,,אליסף בן פורת,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00579,,2357,כיסופים,666,כיסופים,כיסופים,כיסופים,,סער מרגוליס,hrpz:396,סער מרגוליס,,סער מרגוליס,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00578,,2356,מבטחים,513,מבטחים,מבטחים,מבטחים,,גיל אביטל,hrpz:1204,גיל אביטל,,גיל אביטל,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00577,,2355,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,אביב ברעם,hrpz:293,אביב ברעם,,אביב ברעם,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00576,,2354,מגן,618,מגן,מגן,מגן,,אבי פליישר,hrpz:399,אברהם פליישר,,אבי פליישר,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00575,,2353,מוצב פגה,1317,מוצב פגה,מוצב פגה,מוצב פגה,,איתמר בן יהודה,hrpz:470,איתמר בן יהודה,,איתמר בן יהודה,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00574,,2352,מוצב נחל עוז,1283,מוצב נחל עוז,מוצב נחל עוז,מוצב נחל עוז,,איברהים ח'רובה,hrpz:1434,איברהים ח׳רובה,,איברהים ח'רובה,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00573,,2351,נתיב העשרה,458,נתיב העשרה,נתיב העשרה,נתיב העשרה,,עדי בהרב רבינוביץ,hrpz:505,עדי בהרב רבינוביץ,,עדי בהרב רבינוביץ,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00572,,2350,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,דור שדה,hrpz:2017,דור שדה,,דור שדה,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00571,,2349,מבטחים,513,מבטחים,מבטחים,מבטחים,,דן אסולין,hrpz:1364,דן אסולין,,דן אסולין,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00570,,2348,מוצב נחל עוז,1283,מוצב נחל עוז,מוצב נחל עוז,מוצב נחל עוז,,עדי לנדמן,hrpz:1518,עדי לנדמן,,עדי לנדמן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00569,,2347,שדרות,225,במבואות שדרות,במבואות שדרות,במבואות שדרות,,עדי אודיה ברוך,hrpz:2034,עדי ברוך,,עדי אודיה ברוך,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00568,,2346,כיסופים,666,כיסופים,כיסופים,כיסופים,,עמרי פרץ,hrpz:1555,עמרי פרץ,,עמרי פרץ,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.00567,,2345,בארי,1135,בארי,בארי,בארי,,שחר צמח,hrpz:187,שחר צמח,,שחר צמח,יש התאמה רק להרפז
